DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD
02-06-2020 21:00,4135001,0.0,0.0,7029.0
10-06-2020 04:15,4135001,0.0,0.0,0.0
17-06-2020 06:00,4135001,0.0,0.0,0.0
10-06-2020 10:30,4135001,5911.375,579.2875,1770.875
22-05-2020 23:15,4135001,0.0,0.0,6848.0
22-05-2020 03:45,4135001,0.0,0.0,0.0
16-06-2020 19:15,4135001,0.0,0.0,5848.0
30-05-2020 06:45,4135001,1133.375,110.1875,37.875
21-05-2020 20:45,4135001,0.0,0.0,7243.0
02-06-2020 23:15,4135001,0.0,0.0,7029.0
27-05-2020 08:00,4135001,4726.142857,463.7857143,382.4285714
23-05-2020 19:45,4135001,0.0,0.0,7966.0
06-06-2020 08:00,4135001,4894.875,480.0,450.125
26-05-2020 05:45,4135001,0.0,0.0,0.0
13-06-2020 22:15,4135001,0.0,0.0,7984.0
27-05-2020 16:45,4135001,2771.0,271.95,5987.25
31-05-2020 11:15,4135001,12313.28571,1200.557143,2567.285714
27-05-2020 17:00,4135001,2469.285714,242.1428571,6050.714286
16-05-2020 13:00,4135001,9043.625,884.5875,3956.625
29-05-2020 17:15,4135001,2109.0,206.7857143,7480.0
04-06-2020 19:45,4135001,0.0,0.0,7571.0
23-05-2020 07:15,4135001,1987.428571,194.6857143,74.57142857
23-05-2020 16:00,4135001,6430.5,629.9375,7288.875
05-06-2020 04:15,4135001,0.0,0.0,0.0
16-06-2020 09:30,4135001,6959.714286,681.6,1121.285714
19-05-2020 00:15,4135001,0.0,0.0,0.0
22-05-2020 00:45,4135001,0.0,0.0,0.0
16-05-2020 20:15,4135001,0.0,0.0,6292.0
30-05-2020 04:30,4135001,0.0,0.0,0.0
20-05-2020 12:00,4135001,11938.71429,1164.428571,3915.142857
23-05-2020 23:15,4135001,0.0,0.0,7966.0
18-05-2020 17:30,4135001,1076.714286,104.6714286,4959.285714
20-05-2020 02:15,4135001,0.0,0.0,0.0
21-05-2020 16:30,4135001,3912.125,384.2125,7058.25
31-05-2020 07:45,4135001,2173.75,213.0875,183.5
26-05-2020 06:45,4135001,1155.125,112.3125,41.875
31-05-2020 00:30,4135001,0.0,0.0,0.0
30-05-2020 20:00,4135001,0.0,0.0,6754.0
07-06-2020 02:15,4135001,0.0,0.0,0.0
01-06-2020 10:15,4135001,7456.875,729.4875,1812.125
04-06-2020 13:00,4135001,11488.5,1121.1875,4246.0
21-05-2020 11:15,4135001,11500.0,1122.0,2802.375
18-05-2020 18:30,4135001,0.0,0.0,4998.0
09-06-2020 11:45,4135001,11670.375,1138.825,3464.125
07-06-2020 23:15,4135001,0.0,0.0,5268.0
07-06-2020 03:00,4135001,0.0,0.0,0.0
05-06-2020 06:15,4135001,294.4285714,28.44285714,5.0
01-06-2020 03:30,4135001,0.0,0.0,0.0
14-06-2020 19:30,4135001,0.0,0.0,4012.0
28-05-2020 20:30,4135001,0.0,0.0,7977.0
03-06-2020 12:00,4135001,9119.875,892.1125,3063.75
17-06-2020 20:15,4135001,0.0,0.0,5521.0
14-06-2020 01:30,4135001,0.0,0.0,0.0
21-05-2020 20:15,4135001,0.0,0.0,7243.0
16-06-2020 01:00,4135001,0.0,0.0,0.0
04-06-2020 03:45,4135001,0.0,0.0,0.0
09-06-2020 18:45,4135001,0.0,0.0,7456.0
02-06-2020 18:30,4135001,64.875,6.25,7029.0
09-06-2020 20:45,4135001,0.0,0.0,7456.0
15-05-2020 01:15,4135001,0.0,0.0,0.0
28-05-2020 11:45,4135001,12244.25,1194.1375,3740.375
25-05-2020 00:15,4135001,0.0,0.0,0.0
28-05-2020 15:00,4135001,9177.0,897.7,6763.428571
16-06-2020 07:00,4135001,1360.625,132.6875,57.5
25-05-2020 13:15,4135001,11127.57143,1087.385714,5424.857143
15-05-2020 06:30,4135001,626.5714286,60.68571429,13.28571429
28-05-2020 17:45,4135001,662.625,64.15,7951.0
19-05-2020 22:45,4135001,0.0,0.0,6449.0
24-05-2020 02:45,4135001,0.0,0.0,0.0
03-06-2020 02:30,4135001,0.0,0.0,0.0
27-05-2020 10:30,4135001,7768.428571,760.3,2143.285714
25-05-2020 12:45,4135001,11621.57143,1133.1,4857.571429
22-05-2020 05:30,4135001,0.0,0.0,0.0
11-06-2020 08:15,4135001,2702.714286,265.0857143,237.5714286
24-05-2020 01:45,4135001,0.0,0.0,0.0
06-06-2020 16:15,4135001,1423.25,138.925,5806.375
13-06-2020 10:30,4135001,10842.85714,1059.728571,2330.142857
21-05-2020 09:30,4135001,9090.5,889.2625,1335.75
29-05-2020 23:30,4135001,0.0,0.0,7564.0
17-05-2020 01:15,4135001,0.0,0.0,0.0
13-06-2020 23:00,4135001,0.0,0.0,7984.0
20-05-2020 21:45,4135001,0.0,0.0,8249.0
10-06-2020 17:30,4135001,1399.8,136.44,5848.4
17-06-2020 09:15,4135001,4995.125,489.725,770.5
21-05-2020 22:00,4135001,0.0,0.0,7243.0
24-05-2020 03:00,4135001,0.0,0.0,0.0
30-05-2020 13:30,4135001,9501.571429,929.2571429,3913.571429
11-06-2020 14:15,4135001,9341.5,913.375,3613.5
06-06-2020 23:15,4135001,0.0,0.0,5940.0
23-05-2020 22:45,4135001,0.0,0.0,7966.0
15-05-2020 03:30,4135001,0.0,0.0,0.0
03-06-2020 12:45,4135001,12692.57143,1237.871429,3828.142857
18-05-2020 07:30,4135001,3099.25,304.3625,194.75
10-06-2020 18:30,4135001,0.0,0.0,5911.0
17-05-2020 21:30,4135001,0.0,0.0,7045.0
02-06-2020 02:15,4135001,0.0,0.0,0.0
05-06-2020 21:15,4135001,0.0,0.0,7162.0
24-05-2020 15:00,4135001,8240.857143,806.4857143,6518.428571
24-05-2020 17:00,4135001,3687.142857,362.4,7348.285714
01-06-2020 16:45,4135001,1508.142857,147.2,5386.857143
18-05-2020 23:30,4135001,0.0,0.0,4998.0
09-06-2020 02:45,4135001,0.0,0.0,0.0
17-06-2020 03:30,4135001,0.0,0.0,0.0
30-05-2020 11:30,4135001,8093.857143,791.7571429,1968.571429
17-05-2020 04:30,4135001,0.0,0.0,0.0
08-06-2020 21:45,4135001,0.0,0.0,7864.0
12-06-2020 22:30,4135001,0.0,0.0,5441.0
02-06-2020 17:15,4135001,1451.857143,141.7714286,6961.428571
03-06-2020 19:30,4135001,0.0,0.0,7341.0
01-06-2020 00:30,4135001,0.0,0.0,0.0
22-05-2020 13:30,4135001,11313.85714,1104.271429,4685.571429
10-06-2020 18:45,4135001,0.0,0.0,5911.0
26-05-2020 12:00,4135001,9688.125,946.075,3824.625
19-05-2020 21:45,4135001,0.0,0.0,6449.0
14-06-2020 01:15,4135001,0.0,0.0,0.0
29-05-2020 08:45,4135001,5328.25,522.2875,622.125
28-05-2020 16:00,4135001,3422.0,335.6125,7468.875
25-05-2020 19:15,4135001,0.0,0.0,8268.0
15-06-2020 18:45,4135001,0.0,0.0,6275.0
29-05-2020 20:00,4135001,0.0,0.0,7564.0
29-05-2020 06:15,4135001,470.2,45.5,1.2
26-05-2020 03:45,4135001,0.0,0.0,0.0
17-06-2020 22:00,4135001,0.0,0.0,5521.0
16-06-2020 09:45,4135001,8264.0,808.7625,1313.0
09-06-2020 11:15,4135001,12356.75,1205.175,2938.0
23-05-2020 10:15,4135001,8522.5,833.875,1960.75
10-06-2020 18:15,4135001,111.625,10.7625,5909.5
14-06-2020 14:15,4135001,3272.875,320.225,2412.5
29-05-2020 08:15,4135001,4160.571429,408.6428571,397.7142857
19-05-2020 20:15,4135001,0.0,0.0,6449.0
14-06-2020 19:45,4135001,0.0,0.0,4012.0
31-05-2020 10:15,4135001,12185.85714,1188.485714,1542.285714
14-06-2020 03:15,4135001,0.0,0.0,0.0
08-06-2020 07:30,4135001,2351.142857,230.6428571,161.8571429
04-06-2020 11:45,4135001,10206.0,997.1375,3081.5
13-06-2020 23:15,4135001,0.0,0.0,7984.0
14-06-2020 04:45,4135001,0.0,0.0,0.0
12-06-2020 12:00,4135001,9200.5,899.625,2470.0
01-06-2020 11:45,4135001,7732.5,755.8625,3395.875
30-05-2020 14:45,4135001,9368.75,916.3625,5173.625
16-06-2020 17:30,4135001,1342.125,130.5875,5784.625
08-06-2020 12:15,4135001,8587.285714,840.0857143,4035.285714
13-06-2020 07:30,4135001,3217.25,316.0375,191.0
23-05-2020 13:00,4135001,10426.14286,1018.857143,4793.142857
21-05-2020 17:00,4135001,997.75,96.95,7181.125
16-06-2020 12:30,4135001,6979.285714,683.4285714,3423.857143
24-05-2020 20:30,4135001,0.0,0.0,7537.0
23-05-2020 08:15,4135001,6684.428571,654.7571429,428.4285714
24-05-2020 07:30,4135001,3113.714286,305.8428571,190.8571429
29-05-2020 11:45,4135001,11271.5,1100.0375,3223.75
13-06-2020 09:30,4135001,7073.428571,692.6142857,1431.571429
01-06-2020 22:30,4135001,0.0,0.0,5508.0
02-06-2020 22:45,4135001,0.0,0.0,7029.0
17-05-2020 02:15,4135001,0.0,0.0,0.0
15-05-2020 09:15,4135001,4015.5,394.0125,811.625
13-06-2020 18:30,4135001,65.42857143,6.314285714,7983.428571
11-06-2020 08:45,4135001,3176.714286,312.3714286,380.5714286
28-05-2020 04:15,4135001,0.0,0.0,0.0
15-05-2020 04:30,4135001,0.0,0.0,0.0
14-06-2020 09:45,4135001,7695.285714,753.3428571,1350.428571
11-06-2020 00:45,4135001,0.0,0.0,0.0
11-06-2020 10:45,4135001,5526.5,541.65,1245.25
21-05-2020 21:00,4135001,0.0,0.0,7243.0
09-06-2020 00:30,4135001,0.0,0.0,0.0
16-06-2020 05:45,4135001,0.0,0.0,0.0
15-05-2020 21:30,4135001,0.0,0.0,5754.0
01-06-2020 18:15,4135001,240.7142857,23.25714286,5505.142857
26-05-2020 22:45,4135001,0.0,0.0,0.0
11-06-2020 02:15,4135001,0.0,0.0,0.0
30-05-2020 04:15,4135001,0.0,0.0,0.0
15-06-2020 07:00,4135001,1940.714286,190.2571429,89.42857143
08-06-2020 03:00,4135001,0.0,0.0,0.0
14-06-2020 20:30,4135001,0.0,0.0,4012.0
14-06-2020 20:15,4135001,0.0,0.0,4012.0
19-05-2020 20:30,4135001,0.0,0.0,6449.0
29-05-2020 07:15,4135001,1867.571429,183.0571429,132.2857143
13-06-2020 11:45,4135001,11859.25,1156.6625,3641.75
27-05-2020 23:30,4135001,0.0,0.0,6164.0
14-06-2020 22:45,4135001,0.0,0.0,4012.0
12-06-2020 08:45,4135001,3785.0,371.975,346.125
16-05-2020 13:30,4135001,9071.142857,887.3428571,4425.142857
02-06-2020 14:00,4135001,6286.571429,615.9,5194.285714
09-06-2020 20:00,4135001,0.0,0.0,7456.0
15-05-2020 07:45,4135001,1877.875,184.0625,206.375
17-06-2020 02:00,4135001,0.0,0.0,0.0
15-05-2020 03:00,4135001,0.0,0.0,0.0
23-05-2020 21:00,4135001,0.0,0.0,7966.0
12-06-2020 07:00,4135001,866.8571429,84.14285714,38.42857143
05-06-2020 21:45,4135001,0.0,0.0,7162.0
18-05-2020 05:45,4135001,0.0,0.0,0.0
18-05-2020 20:30,4135001,0.0,0.0,4998.0
09-06-2020 15:00,4135001,7909.375,774.2125,6085.75
24-05-2020 09:00,4135001,6795.375,665.4625,888.125
05-06-2020 16:00,4135001,6881.375,673.9875,6352.75
07-06-2020 19:45,4135001,0.0,0.0,5268.0
24-05-2020 09:15,4135001,8002.714286,783.1857143,1075.142857
07-06-2020 04:45,4135001,0.0,0.0,0.0
17-06-2020 16:15,4135001,3536.714286,347.2857143,5272.571429
01-06-2020 09:15,4135001,5295.875,519.325,1182.0
13-06-2020 06:15,4135001,343.8571429,33.22857143,5.714285714
13-06-2020 19:00,4135001,0.0,0.0,7984.0
13-06-2020 10:15,4135001,10014.75,979.1125,2072.875
25-05-2020 13:30,4135001,10541.625,1030.45,5690.75
22-05-2020 10:45,4135001,6499.25,636.2125,1929.75
22-05-2020 17:45,4135001,480.0,46.44285714,6833.428571
17-05-2020 14:45,4135001,9126.625,892.575,5698.375
28-05-2020 00:15,4135001,0.0,0.0,0.0
20-05-2020 11:30,4135001,11746.57143,1146.271429,3349.428571
01-06-2020 23:15,4135001,0.0,0.0,5508.0
09-06-2020 13:15,4135001,8878.375,867.8625,4866.25
16-05-2020 20:00,4135001,0.0,0.0,6292.0
23-05-2020 17:00,4135001,2987.75,293.35,7744.5
18-05-2020 18:15,4135001,0.0,0.0,4998.0
15-05-2020 16:30,4135001,4338.285714,426.0142857,5477.714286
12-06-2020 15:30,4135001,5573.428571,546.2142857,4814.142857
08-06-2020 18:45,4135001,0.0,0.0,7864.0
11-06-2020 15:15,4135001,5656.571429,554.3571429,4344.571429
23-05-2020 09:30,4135001,7586.0,742.6,1380.5
03-06-2020 07:00,4135001,1348.142857,131.3285714,58.85714286
20-05-2020 22:00,4135001,0.0,0.0,8249.0
17-06-2020 12:15,4135001,12764.125,1244.7875,2917.375
18-05-2020 09:15,4135001,1647.0,161.4,479.375
28-05-2020 16:30,4135001,3550.625,348.2375,7659.75
15-05-2020 08:15,4135001,3917.5,384.8375,359.875
16-06-2020 04:45,4135001,0.0,0.0,0.0
20-05-2020 03:15,4135001,0.0,0.0,0.0
17-05-2020 08:30,4135001,5129.714286,502.9428571,588.5714286
27-05-2020 23:15,4135001,0.0,0.0,6164.0
16-05-2020 02:15,4135001,0.0,0.0,0.0
20-05-2020 02:00,4135001,0.0,0.0,0.0
15-06-2020 02:00,4135001,0.0,0.0,0.0
11-06-2020 03:00,4135001,0.0,0.0,0.0
11-06-2020 03:30,4135001,0.0,0.0,0.0
28-05-2020 11:00,4135001,11362.85714,1109.6,2862.857143
14-06-2020 20:45,4135001,0.0,0.0,4012.0
16-05-2020 15:45,4135001,3639.625,357.725,5858.75
03-06-2020 00:30,4135001,0.0,0.0,0.0
15-06-2020 10:30,4135001,8642.0,844.65,2344.25
16-05-2020 03:00,4135001,0.0,0.0,0.0
19-05-2020 01:15,4135001,0.0,0.0,0.0
07-06-2020 18:30,4135001,46.85714286,4.528571429,5267.714286
06-06-2020 19:30,4135001,0.0,0.0,5940.0
17-05-2020 08:45,4135001,7185.5,703.6125,738.875
23-05-2020 15:45,4135001,7020.142857,687.5,7124.714286
19-05-2020 11:30,4135001,3586.75,352.55,2230.75
14-06-2020 04:15,4135001,0.0,0.0,0.0
15-05-2020 16:00,4135001,4551.142857,446.5714286,5275.285714
08-06-2020 07:15,4135001,1884.25,184.725,113.875
23-05-2020 02:00,4135001,0.0,0.0,0.0
08-06-2020 23:00,4135001,0.0,0.0,7864.0
18-05-2020 19:00,4135001,0.0,0.0,4998.0
24-05-2020 10:45,4135001,11727.42857,1144.171429,2313.428571
17-05-2020 17:45,4135001,797.25,77.3125,7026.75
31-05-2020 22:15,4135001,0.0,0.0,5803.0
29-05-2020 21:15,4135001,0.0,0.0,7564.0
03-06-2020 07:45,4135001,3084.25,303.025,229.875
04-06-2020 05:15,4135001,0.0,0.0,0.0
25-05-2020 20:45,4135001,0.0,0.0,8268.0
14-06-2020 13:45,4135001,0.0,0.0,2402.0
10-06-2020 16:30,4135001,3082.571429,302.5571429,5625.857143
15-06-2020 19:15,4135001,0.0,0.0,6275.0
16-06-2020 10:15,4135001,9842.625,962.45,1787.75
18-05-2020 06:00,4135001,72.625,7.025,0.125
27-05-2020 09:15,4135001,6772.285714,663.2285714,1131.428571
04-06-2020 04:45,4135001,0.0,0.0,0.0
22-05-2020 06:15,4135001,522.8571429,50.57142857,10.28571429
16-05-2020 16:45,4135001,2080.25,203.9375,6129.75
16-06-2020 13:30,4135001,7755.285714,759.1,4069.714286
31-05-2020 06:45,4135001,955.875,92.825,41.75
16-05-2020 11:45,4135001,9031.857143,883.5285714,2832.142857
17-05-2020 12:15,4135001,10496.14286,1025.042857,3836.857143
29-05-2020 08:00,4135001,3254.75,319.8125,307.0
24-05-2020 19:00,4135001,0.0,0.0,7537.0
31-05-2020 00:45,4135001,0.0,0.0,0.0
11-06-2020 15:45,4135001,5787.428571,567.2285714,4650.142857
08-06-2020 10:30,4135001,10967.85714,1070.314286,2297.0
18-05-2020 16:30,4135001,3458.75,340.025,4753.25
11-06-2020 10:30,4135001,5336.142857,523.0714286,1115.714286
11-06-2020 04:30,4135001,0.0,0.0,0.0
23-05-2020 13:45,4135001,12066.85714,1176.528571,5567.857143
26-05-2020 05:15,4135001,0.0,0.0,0.0
25-05-2020 23:45,4135001,0.0,0.0,8268.0
10-06-2020 05:15,4135001,0.0,0.0,0.0
14-06-2020 07:00,4135001,1783.0,174.5142857,67.0
10-06-2020 10:15,4135001,6561.714286,642.7857143,1591.714286
22-05-2020 04:15,4135001,0.0,0.0,0.0
16-05-2020 14:15,4135001,7788.625,762.4125,4947.5
12-06-2020 22:15,4135001,0.0,0.0,5441.0
15-06-2020 09:30,4135001,8986.625,878.725,1440.375
29-05-2020 06:45,4135001,1437.285714,140.2142857,45.28571429
16-05-2020 17:30,4135001,1112.75,108.175,6250.25
28-05-2020 15:45,4135001,7180.571429,703.1571429,7346.0
04-06-2020 06:00,4135001,70.75,6.8375,0.375
16-06-2020 12:15,4135001,5364.75,525.85,3245.75
15-06-2020 01:45,4135001,0.0,0.0,0.0
16-06-2020 03:45,4135001,0.0,0.0,0.0
01-06-2020 12:00,4135001,4257.857143,418.2714286,3521.714286
30-05-2020 17:45,4135001,910.4285714,88.4,6721.714286
21-05-2020 08:00,4135001,3089.833333,303.1166667,241.3333333
03-06-2020 17:00,4135001,4889.857143,479.6571429,7125.0
04-06-2020 23:15,4135001,0.0,0.0,7571.0
17-06-2020 14:15,4135001,5533.857143,542.4571429,4516.428571
15-06-2020 06:30,4135001,893.0,86.67142857,21.42857143
17-06-2020 15:00,4135001,4601.75,451.4625,5009.5
25-05-2020 12:30,4135001,11709.875,1141.7,4573.625
03-06-2020 01:45,4135001,0.0,0.0,0.0
25-05-2020 02:45,4135001,0.0,0.0,0.0
08-06-2020 06:15,4135001,427.2857143,41.28571429,6.428571429
13-06-2020 21:45,4135001,0.0,0.0,7984.0
17-05-2020 02:00,4135001,0.0,0.0,0.0
18-05-2020 01:30,4135001,0.0,0.0,0.0
26-05-2020 08:30,4135001,6380.428571,625.0571429,664.8571429
26-05-2020 08:45,4135001,7068.75,692.2125,828.875
07-06-2020 01:30,4135001,0.0,0.0,0.0
15-06-2020 17:30,4135001,1331.285714,129.5428571,6212.857143
29-05-2020 09:45,4135001,7471.75,731.4125,1276.125
